time_s,parcel_height_m,w_m_s,temperature_K,pressure_Pa,qv_kg_kg,S_fraction,S_percent,qc_kg_kg,Nc_m3,activated_fraction,mean_radius_um,G_liquid_m2_s
1080.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.000439686119980217,49997169.195623,0.9999433839124601,13.183147704870759,1.1482044200616655e-10
1110.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199803211,49997169.195623,0.9999433839124601,13.1831477048718,1.1482044200616655e-10
1140.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199804252,49997169.195623,0.9999433839124601,13.183147704872841,1.1482044200616655e-10
1170.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998052926,49997169.195623,0.9999433839124601,13.18314770487388,1.1482044200616655e-10
1200.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998063334,49997169.195623,0.9999433839124601,13.183147704874921,1.1482044200616655e-10
1230.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199807374,49997169.195623,0.9999433839124601,13.183147704875962,1.1482044200616655e-10
1260.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199808415,49997169.195623,0.9999433839124601,13.183147704877001,1.1482044200616655e-10
1290.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199809456,49997169.195623,0.9999433839124601,13.183147704878042,1.1482044200616655e-10
1320.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199810497,49997169.195623,0.9999433839124601,13.183147704879081,1.1482044200616655e-10
1350.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998115376,49997169.195623,0.9999433839124601,13.183147704880122,1.1482044200616655e-10
1380.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998125784,49997169.195623,0.9999433839124601,13.183147704881161,1.1482044200616655e-10
1410.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998136193,49997169.195623,0.9999433839124601,13.183147704882202,1.1482044200616655e-10
1440.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.000439686119981466,49997169.195623,0.9999433839124601,13.183147704883242,1.1482044200616655e-10
1470.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199815701,49997169.195623,0.9999433839124601,13.183147704884284,1.1482044200616655e-10
1500.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199816742,49997169.195623,0.9999433839124601,13.183147704885323,1.1482044200616655e-10
1530.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998177826,49997169.195623,0.9999433839124601,13.183147704886364,1.1482044200616655e-10
1560.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998188234,49997169.195623,0.9999433839124601,13.183147704887404,1.1482044200616655e-10
1590.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998198643,49997169.195623,0.9999433839124601,13.183147704888444,1.1482044200616655e-10
1620.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199820905,49997169.195623,0.9999433839124601,13.183147704889485,1.1482044200616655e-10
1650.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199821946,49997169.195623,0.9999433839124601,13.183147704890523,1.1482044200616655e-10
1680.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199822987,49997169.195623,0.9999433839124601,13.183147704891566,1.1482044200616655e-10
1710.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998240276,49997169.195623,0.9999433839124601,13.183147704892603,1.1482044200616655e-10
1740.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998250684,49997169.195623,0.9999433839124601,13.183147704893646,1.1482044200616655e-10
1770.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998261093,49997169.195623,0.9999433839124601,13.183147704894685,1.1482044200616655e-10
1800.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.000439686119982715,49997169.195623,0.9999433839124601,13.183147704895726,1.1482044200616655e-10
1830.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199828191,49997169.195623,0.9999433839124601,13.183147704896767,1.1482044200616655e-10
1860.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199829232,49997169.195623,0.9999433839124601,13.183147704897806,1.1482044200616655e-10
1890.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998302726,49997169.195623,0.9999433839124601,13.183147704898847,1.1482044200616655e-10
1920.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998313135,49997169.195623,0.9999433839124601,13.183147704899886,1.1482044200616655e-10
1950.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998323543,49997169.195623,0.9999433839124601,13.183147704900927,1.1482044200616655e-10
1980.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199833395,49997169.195623,0.9999433839124601,13.183147704901966,1.1482044200616655e-10
2010.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199834436,49997169.195623,0.9999433839124601,13.183147704903007,1.1482044200616655e-10
2040.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199835477,49997169.195623,0.9999433839124601,13.183147704904046,1.1482044200616655e-10
2070.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998365176,49997169.195623,0.9999433839124601,13.183147704905087,1.1482044200616655e-10
2100.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998375585,49997169.195623,0.9999433839124601,13.18314770490613,1.1482044200616655e-10
2130.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998385993,49997169.195623,0.9999433839124601,13.183147704907167,1.1482044200616655e-10
2160.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.000439686119983964,49997169.195623,0.9999433839124601,13.18314770490821,1.1482044200616655e-10
2190.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199840681,49997169.195623,0.9999433839124601,13.18314770490925,1.1482044200616655e-10
2220.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199841722,49997169.195623,0.9999433839124601,13.18314770491029,1.1482044200616655e-10
2250.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998427626,49997169.195623,0.9999433839124601,13.18314770491133,1.1482044200616655e-10
2280.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998438035,49997169.195623,0.9999433839124601,13.18314770491237,1.1482044200616655e-10
2310.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998448443,49997169.195623,0.9999433839124601,13.18314770491341,1.1482044200616655e-10
2340.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199845885,49997169.195623,0.9999433839124601,13.18314770491445,1.1482044200616655e-10
2370.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199846926,49997169.195623,0.9999433839124601,13.183147704915491,1.1482044200616655e-10
2400.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199847967,49997169.195623,0.9999433839124601,13.18314770491653,1.1482044200616655e-10
2430.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998490076,49997169.195623,0.9999433839124601,13.183147704917571,1.1482044200616655e-10
2460.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998500485,49997169.195623,0.9999433839124601,13.18314770491861,1.1482044200616655e-10
2490.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998510893,49997169.195623,0.9999433839124601,13.183147704919651,1.1482044200616655e-10
2520.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.000439686119985213,49997169.195623,0.9999433839124601,13.18314770492069,1.1482044200616655e-10
2550.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199853171,49997169.195623,0.9999433839124601,13.183147704921732,1.1482044200616655e-10
2580.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.0004396861199854212,49997169.195623,0.9999433839124601,13.18314770492277,1.1482044200616655e-10
2610.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998552526,49997169.195623,0.9999433839124601,13.183147704923812,1.1482044200616655e-10
2640.0,788.9437813826415,0.0,291.2955968342383,91251.51718594723,0.014519773073071793,3.932372581312708e-15,3.9323725813127077e-13,0.00043968611998562935,49997169.195623,0.9999433839124601,13.183147704924853,1.1482044200616655e-10
